HeatOutputPercent,MixedAirTemp,OutdoorAirEnthalpyReference,SpacePressActive,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint
78.15,58.5527,15.5867,0.0248,22.4083,65.6274,1.8627,55.6364,55.0
0.0,58.5527,15.4615,0.0252,23.69,64.8353,1.939,54.9163,55.0
83.51,58.5527,15.3363,0.0252,24.2088,64.8353,1.8788,54.9163,55.0
0.0,58.5527,15.2678,0.0249,22.9881,64.8353,1.931,54.9163,55.0
26.985,58.5527,15.4615,0.0236,24.3919,64.8353,1.939,54.9163,55.0
32.445,59.3627,15.8376,0.0074,22.0421,65.9514,1.8908,54.9163,55.0
100.0,59.3627,15.8986,0.0249,22.3167,65.9514,1.8747,55.8344,55.0
100.0,61.1989,15.9577,0.0303,19.3871,68.1656,1.8707,55.8344,55.0
43.385,61.919,15.9577,0.0306,18.0443,69.5158,1.8667,55.8344,55.0
100.0,60.8209,15.9577,0.0306,20.6078,67.2115,1.8747,53.8362,55.0
40.605,62.009,15.8354,0.0326,17.6781,69.2817,1.8908,55.8344,55.0
100.0,61.2889,15.9577,0.0306,19.6922,67.5356,1.8788,54.8263,55.0
10.16,63.1071,15.9577,0.0266,17.8307,69.2457,1.9109,56.0144,55.0
61.54,62.189,16.08,0.0335,21.8895,67.4995,1.9269,58.1926,57.0
0.0,64.5653,16.2068,0.0342,19.8448,69.8758,1.9109,56.8245,57.0
3.77,63.6472,16.3856,0.0342,21.4622,68.0036,1.935,55.1863,57.0
78.525,64.6553,16.6302,0.0349,19.1429,69.1197,1.8627,57.3645,57.0
0.0,64.6553,16.7917,0.0229,18.6852,69.1197,1.9229,55.6364,57.0
43.575,64.6553,16.8842,0.0341,19.4786,67.8596,1.935,55.6364,57.0
12.005,66.2034,17.2208,0.0278,15.786,69.5518,1.8908,56.4644,57.0
0.0,65.2853,17.1599,0.0306,15.786,68.0936,1.9269,58.5527,57.0
79.09,65.2853,17.3687,0.0341,13.9855,68.0936,1.8908,55.1863,57.0
0.0,66.9415,17.2576,0.0324,12.6732,68.9577,1.9269,58.9127,57.0
7.975,66.9415,17.2576,0.031,13.2225,68.0036,1.939,56.4644,57.0
71.385,66.1134,17.3671,0.0068,12.8258,68.0036,1.8747,58.5527,57.0
0.0,67.2115,17.5745,0.0309,14.5043,69.4437,1.943,57.5446,57.0
0.0,67.2115,17.7708,0.0323,16.2743,69.4437,1.939,56.1044,57.0
0.0,67.2115,18.0723,0.0312,14.1381,71.982,1.9269,55.0063,57.0
0.0,67.2115,18.3918,0.0303,13.9855,70.9019,1.931,56.0144,57.0
0.0,67.2115,18.4655,0.0265,14.1991,70.0738,1.935,57.1845,57.0
0.0,68.0396,18.5196,0.0283,12.8563,73.2061,1.935,58.1926,57.0
0.0,68.0396,18.8755,0.0283,12.0934,73.2061,1.935,58.1926,57.0
0.0,68.0396,19.0716,0.0262,13.6498,71.1539,1.939,58.9127,57.0
0.0,68.0396,19.434,0.0287,13.6498,71.1539,1.943,58.9127,57.0
0.0,68.0396,19.5242,0.0274,13.0699,71.1539,1.943,58.9127,57.0
0.0,68.0396,19.3316,0.006,11.483,71.982,1.935,58.9127,57.0
0.0,68.0396,19.6601,0.0301,16.7931,69.2457,1.935,57.0945,57.0
0.0,67.3015,19.9884,0.0312,13.4972,68.5257,1.9269,55.7264,57.0
0.0,67.3015,20.1856,0.0278,13.2225,68.5257,1.931,55.7264,57.0
0.0,67.3015,19.8453,0.0263,12.9479,68.5257,1.939,58.6427,57.0
79.055,67.3015,19.7244,0.0263,12.3375,68.5257,1.8547,58.6427,57.0
0.0,68.0396,20.0637,0.0269,12.0934,68.5257,1.931,57.2745,57.0
34.35,66.9415,20.1614,0.0294,13.4361,67.6076,1.9269,55.8344,57.0
38.385,68.3996,20.2102,0.0277,11.8798,69.4798,1.8908,55.8344,57.0
0.0,67.3015,19.9635,0.0268,13.4667,67.8956,1.935,58.4626,57.0
91.6,67.3015,19.8402,0.0262,12.7037,67.8956,1.8507,57.5446,57.0
0.0,67.3015,19.8402,0.0262,12.2765,68.6157,1.931,56.0144,57.0
61.78,66.1134,19.7168,0.0271,13.3446,67.3735,1.931,57.0045,57.0
21.625,67.3015,19.6982,0.0248,11.5441,69.2457,1.8908,57.0045,57.0
16.06,65.2853,19.7244,0.0255,13.0699,67.6976,1.9269,57.0045,57.0
84.395,65.2853,19.8453,0.0248,11.6661,69.0117,1.8386,55.1863,57.0
0.0,65.2853,19.7221,0.0233,12.9784,68.0936,1.935,57.1845,57.0
100.0,64.0072,19.7221,0.0254,12.9784,68.0936,1.8507,56.0144,57.0
0.0,64.7453,19.8898,0.0251,12.5817,68.0936,1.9069,56.0144,57.0
79.3,63.3771,19.8405,0.0251,14.2601,67.3375,1.9269,56.0144,57.0
30.225,64.7453,19.4461,0.0254,12.6427,69.4437,1.8908,56.6445,57.0
22.57,63.1071,19.4112,0.024,15.0231,67.4995,1.935,58.1926,57.0
85.005,64.0072,18.8545,0.0237,13.4056,68.9217,1.8426,56.1044,57.0
0.0,64.0072,18.6145,0.0249,14.077,67.9676,1.931,56.1044,57.0
100.0,62.8371,18.1664,0.0243,13.8329,67.9676,1.8587,56.9145,57.0
1.155,62.8371,18.063,0.0243,13.4056,67.9676,1.9109,55.9244,57.0
100.0,62.189,17.8018,0.0251,14.7484,67.9676,1.8948,56.7345,57.0
8.73,63.4671,17.7925,0.0251,13.2225,69.0837,1.8908,58.2826,57.0
60.925,61.919,17.7153,0.0242,15.2062,67.3375,1.9269,56.4644,57.0
61.995,63.0171,17.5043,0.0248,13.4667,69.2097,1.8466,55.6364,57.0
16.025,61.919,17.4132,0.0248,15.2062,67.6616,1.935,57.5446,57.0
98.575,62.5491,17.4132,0.0248,14.077,68.8137,1.8667,57.5446,57.0
2.54,61.919,17.4996,0.0248,15.0536,68.0036,1.9189,57.5446,57.0
100.0,61.919,17.4996,0.0243,15.0536,68.0036,1.8587,57.5446,57.0
0.0,62.5491,17.1742,0.0248,14.2296,68.0036,1.9029,56.8245,57.0
100.0,61.1989,17.2576,0.0237,13.9244,68.0036,1.8948,56.8245,57.0
22.73,62.5491,17.0908,0.0249,11.1778,69.5158,1.8828,56.1944,57.0
40.52,60.9109,17.0295,0.0254,13.0089,67.3735,1.9269,56.1944,57.0
75.055,61.829,16.8713,0.0254,11.2084,69.0477,1.8426,57.0945,57.0
15.97,60.9109,16.7658,0.0254,12.4596,67.6616,1.9269,57.0945,57.0
98.54,60.9109,16.6603,0.0257,11.3915,68.7237,1.8466,57.0945,57.0
0.0,60.9109,16.5548,0.0249,11.8492,68.7237,1.9269,57.0945,57.0
100.0,60.9109,16.3965,0.0254,11.5746,68.7237,1.8507,57.0945,57.0
0.0,61.559,16.291,0.0228,10.7201,68.8137,1.9189,57.4545,57.0
100.0,60.0108,15.9745,0.0243,11.8187,67.3015,1.8747,57.4545,57.0
27.63,61.4689,15.9958,0.0249,9.9266,69.4077,1.8868,57.4545,57.0
46.985,59.9208,15.7828,0.0255,11.8492,67.3015,1.931,56.5545,57.0
73.82,60.8209,15.6763,0.0255,10.3234,69.0117,1.8466,57.6346,57.0
19.165,60.1008,15.5862,0.0248,11.7272,67.6616,1.9269,56.6445,57.0
99.27,60.1008,15.3712,0.022,10.4454,68.6517,1.8587,57.2745,57.0
0.0,60.1008,15.1677,0.0236,11.2694,68.6517,1.9269,57.2745,57.0
100.0,60.1008,15.1677,0.0254,10.8422,68.6517,1.8547,56.4644,57.0
11.54,60.7309,14.9508,0.0254,10.2013,68.6517,1.9069,57.2745,57.0
87.945,58.9127,14.8423,0.0254,11.8492,67.2115,1.8788,56.1944,57.0
33.56,60.3708,14.7404,0.0249,10.0182,69.1197,1.8908,57.1845,57.0
75.385,58.9127,14.6309,0.0226,11.6661,67.3015,1.9069,56.1044,57.0
44.065,60.4608,14.4698,0.0231,10.0792,69.1197,1.8667,57.0945,57.0
49.44,58.6427,14.3594,0.0254,11.7272,67.3015,1.9269,56.1044,57.0
91.675,59.8308,14.1937,0.026,10.1403,68.9217,1.8426,56.1044,57.0
0.675,59.8308,14.1376,0.0249,11.0863,67.9316,1.9269,56.1044,57.0
100.0,58.9127,13.9109,0.0249,10.8116,67.9316,1.8507,56.1044,57.0
0.0,59.6508,13.7985,0.0255,10.2928,68.6517,1.9109,56.7345,57.0
100.0,58.6427,13.5737,0.024,11.422,67.2655,1.8788,55.3663,57.0
30.32,60.1008,13.4613,0.0246,9.4383,69.3537,1.8627,56.8245,57.0
55.875,58.1926,13.4525,0.0234,11.3304,67.2115,1.931,55.2763,57.0
94.88,59.5608,13.2257,0.0243,9.8046,68.7597,1.8587,56.0144,57.0
0.0,59.5608,13.1568,0.021,10.5065,68.7597,1.9269,56.0144,57.0
100.0,58.1926,13.1568,0.0223,11.1168,67.5356,1.8747,55.0063,57.0
0.0,59.4527,13.0282,0.0217,9.4994,69.4437,1.9029,56.1944,57.0
38.51,58.0126,12.9128,0.0231,11.6051,67.3735,1.939,55.1863,57.0
100.0,59.0927,12.7975,0.0246,10.2318,68.8857,1.8466,55.8344,57.0
0.0,59.0927,12.8385,0.0239,11.1168,68.8857,1.931,55.8344,57.0
97.09,59.0927,12.7221,0.0266,12.6427,67.6976,1.8908,55.8344,57.0
0.0,61.0009,12.6058,0.0278,11.422,69.8398,1.8908,57.5446,57.0
5.845,60.0108,12.6448,0.0278,12.7037,68.0036,1.935,56.8245,57.0
90.41,60.8209,12.7621,0.026,11.7272,68.7597,1.8587,57.5446,57.0
0.0,61.4689,12.9968,0.0077,11.9713,68.7597,1.931,57.5446,57.0
0.0,61.4689,13.1141,0.0056,13.6498,68.7597,1.935,56.9145,57.0
0.0,62.189,13.2901,0.0333,15.2977,68.7597,1.939,56.9145,57.0
0.0,62.189,13.5248,0.0307,16.0606,68.7597,1.943,56.9145,57.0
0.0,62.189,13.7008,0.0065,16.4574,68.7597,1.943,56.9145,57.0
0.0,62.9271,13.9355,0.011,16.4574,68.7597,1.935,57.8326,57.0
0.0,62.9271,14.4092,0.0323,17.3424,68.7597,1.947,56.5545,57.0
16.55,62.9271,14.6982,0.0355,14.9925,68.0576,1.935,56.5545,57.0
65.385,64.2052,15.2262,0.03,14.2906,68.0576,1.8988,57.3645,57.0
0.0,65.1953,15.34,0.0295,14.2906,68.8497,1.943,57.3645,57.0
0.0,64.4753,15.689,0.0315,15.1756,68.0036,1.939,58.1926,57.0
56.055,64.4753,15.7969,0.0289,14.9315,68.0036,1.8948,58.1926,57.0
21.91,65.1953,16.4314,0.03,14.1991,69.0117,1.9029,56.2844,57.0
18.015,65.1953,16.6452,0.0341,15.3587,68.2916,1.931,55.6364,57.0
29.095,65.1953,17.0659,0.035,15.9691,68.2916,1.939,58.1926,57.0
48.035,65.1953,17.1599,0.0341,15.7555,68.2916,1.9069,55.7264,57.0
48.035,65.9334,17.789,0.0347,15.7555,69.0117,1.9029,57.1845,57.0
34.15,65.9334,18.1321,0.0335,16.2438,69.0117,1.9189,57.1845,57.0
34.15,65.9334,18.2385,0.0323,16.732,69.0117,1.9229,57.1845,57.0
34.15,65.9334,18.4633,0.0313,17.0677,69.0117,1.9189,57.1845,57.0
34.15,65.9334,18.7443,0.0283,17.0677,69.0117,1.9149,57.1845,57.0
34.15,65.9334,19.0253,0.0329,17.2508,69.0117,1.9269,57.1845,57.0
34.15,65.9334,19.2628,0.0318,17.7696,69.0117,1.9069,56.5545,57.0
34.15,65.9334,19.5414,0.0292,18.5631,68.2916,1.9229,58.8227,57.0
59.335,65.9334,19.8296,0.0321,18.5631,68.2916,1.9029,55.6364,57.0
59.335,65.9334,19.8315,0.0321,17.617,68.2916,1.8908,57.3645,57.0
39.08,65.9334,19.94,0.0297,17.8917,68.2916,1.9109,55.8344,57.0
39.08,65.9334,20.1579,0.0283,18.5631,68.2916,1.9109,57.1845,57.0
39.08,65.9334,20.0484,0.0286,19.1124,68.2916,1.9149,57.1845,57.0
56.55,65.9334,20.1026,0.0283,19.1124,68.2916,1.9069,55.7264,57.0
57.23,65.9334,20.2111,0.0278,18.6852,68.2916,1.8908,58.0126,57.0
57.23,66.8515,20.3221,0.0266,18.6852,68.2916,1.8988,55.0963,57.0
53.66,66.8515,20.4316,0.0262,18.6852,69.0117,1.8908,58.6427,57.0
50.75,65.9334,20.3221,0.0262,18.6852,69.0117,1.8988,55.0063,57.0
50.75,65.1053,20.2675,0.0265,19.5702,69.0117,1.8948,57.7246,57.0
50.75,65.1053,20.0485,0.0265,20.089,69.0117,1.8988,57.7246,57.0
50.75,64.3852,19.9362,0.0257,20.3636,69.0117,1.8868,57.7246,57.0
50.75,64.3852,19.7705,0.0246,20.6688,69.0117,1.8908,57.7246,57.0
50.75,64.3852,19.5311,0.0249,21.035,69.0117,1.8988,55.4563,57.0
50.75,63.7372,19.2501,0.0249,21.035,69.0117,1.9029,55.4563,57.0
50.75,63.7372,19.1615,0.0249,21.035,69.0117,1.9069,58.5527,57.0
50.75,63.7372,19.027,0.0254,21.035,69.0117,1.8908,57.4545,57.0
50.75,63.7372,18.714,0.0245,21.3402,69.0117,1.8988,55.6364,57.0
50.75,63.7372,18.5977,0.0245,21.3402,69.0117,1.9029,58.1926,57.0
50.75,63.7372,18.3068,0.0248,21.5843,69.0117,1.8988,55.6364,57.0
50.75,63.7372,18.2768,0.0248,21.5843,69.0117,1.8988,58.4626,57.0
50.75,63.7372,18.2449,0.0248,21.5843,69.0117,1.8988,55.6364,57.0
50.75,63.0171,18.1266,0.024,21.5843,69.0117,1.8988,57.2745,57.0
50.75,63.0171,18.0082,0.0237,21.8285,69.0117,1.9029,57.2745,57.0
50.75,63.0171,18.032,0.0222,21.8285,68.2916,1.9069,55.6364,57.0
50.75,63.0171,17.9127,0.0222,22.0726,68.2916,1.8948,57.6346,57.0
50.75,63.0171,17.7934,0.0222,22.0726,68.2916,1.8948,57.6346,57.0
50.75,63.0171,17.5548,0.0222,22.0726,68.2916,1.9069,55.6364,57.0
50.75,63.0171,17.6337,0.0222,22.0726,68.2916,1.8988,56.7345,57.0
50.75,63.0171,17.7127,0.0231,22.5304,68.2916,1.8908,57.8326,57.0
50.75,63.0171,17.7127,0.022,22.8355,68.2916,1.9029,57.8326,57.0
50.75,63.0171,17.7127,0.0234,23.4764,68.2916,1.9069,56.0144,57.0
50.75,63.0171,17.7305,0.0234,24.0562,68.2916,1.8948,57.9226,57.0
50.75,63.0171,17.809,0.0239,24.514,68.2916,1.8988,57.9226,57.0
50.75,63.0171,17.809,0.0239,24.8802,68.2916,1.8988,55.9244,57.0
52.825,63.0171,17.8875,0.0252,24.8802,68.2916,1.8948,58.1926,57.0
52.825,63.0171,17.8875,0.0248,24.8802,68.2916,1.9109,56.1944,57.0
54.25,63.0171,17.9496,0.0248,24.8802,68.2916,1.8988,56.9145,57.0
56.035,63.0171,18.0738,0.0243,24.8802,68.2916,1.8948,58.3726,57.0
56.035,63.0171,18.4465,0.0248,24.8802,68.2916,1.8948,55.5464,57.0
56.035,63.0171,18.5087,0.0245,24.8802,68.2916,1.8908,57.1845,57.0
56.035,63.0171,18.5087,0.0245,24.8802,68.2916,1.8908,58.2826,57.0
56.035,63.0171,18.4253,0.0249,24.8802,68.2916,1.8868,56.1944,57.0
56.035,63.0171,18.4253,0.0249,24.8802,68.2916,1.8988,56.1944,57.0
56.035,63.0171,18.3636,0.0246,24.8802,68.2916,1.8908,58.0126,57.0
56.035,63.0171,18.2404,0.0252,24.514,68.2916,1.8948,56.2844,57.0
56.035,63.0171,18.1981,0.0252,24.514,68.2916,1.8988,56.2844,57.0
56.035,63.0171,18.0738,0.0252,24.2393,68.2916,1.8908,58.1926,57.0
56.035,63.0171,17.9496,0.0252,24.2393,68.2916,1.8828,57.5446,57.0
56.035,63.0171,17.8875,0.0246,24.2393,68.2916,1.8908,55.7264,57.0
56.035,63.0171,17.8875,0.0251,24.6055,68.2916,1.8908,57.5446,57.0
56.035,63.0171,17.7632,0.0245,24.6055,68.2916,1.8908,58.2826,57.0
56.035,63.0171,17.8407,0.0257,24.6055,68.2916,1.8868,55.7264,57.0
56.035,63.0171,17.8407,0.0252,24.6055,68.2916,1.8988,57.4545,57.0
56.035,63.0171,17.9659,0.0269,24.6055,68.2916,1.8828,57.4545,57.0
100.0,62.6571,18.0286,0.0252,25.5211,67.8056,1.8788,56.7345,57.0
76.085,63.7372,18.1538,0.0255,23.7511,69.2817,1.8507,58.1026,57.0
31.84,62.6571,18.1538,0.028,26.0094,67.7696,1.931,57.4545,57.0
100.0,62.6571,18.279,0.0254,25.6126,67.7696,1.8707,57.4545,57.0
34.37,64.0072,18.279,0.026,24.3309,69.4437,1.8868,57.4545,57.0
18.875,63.0171,18.5294,0.0318,26.9249,67.9676,1.9269,56.7345,57.0
87.805,63.0171,18.5294,0.0211,27.3216,67.9676,1.8707,55.7264,57.0
0.0,63.8272,18.5921,0.0307,27.3216,67.9676,1.9269,55.7264,57.0
40.955,62.9271,18.7173,0.0332,29.3968,67.9676,1.947,56.9145,57.0
78.315,64.2052,18.7173,0.0361,26.8333,69.2457,1.8788,56.9145,57.0
0.0,64.2052,18.7173,0.0309,27.8099,69.2457,1.935,58.1926,57.0
0.0,64.2052,18.8017,0.0272,29.6409,68.2916,1.951,57.0945,57.0
0.0,64.2052,18.8017,0.0275,29.6409,68.2916,1.935,55.6364,57.0
1.355,64.2052,18.8017,0.0307,29.6409,68.2916,1.939,56.3744,57.0
17.66,64.2052,18.9279,0.028,29.9461,68.2916,1.935,56.3744,57.0
0.0,65.3933,19.1404,0.0356,30.9837,69.1197,1.943,56.3744,57.0
0.0,65.3933,19.2676,0.0345,32.8453,69.1197,1.951,58.3726,57.0
0.0,66.2034,19.7128,0.0071,31.5025,69.8758,1.935,55.2763,57.0
0.0,66.2034,20.0308,0.0081,32.0213,69.8758,1.947,58.5527,57.0
0.0,66.2034,20.7304,0.006,39.4676,69.8758,1.939,55.6364,57.0
0.0,66.9415,21.0484,0.0063,38.1858,69.0117,1.947,58.1026,57.0
0.0,66.9415,21.7676,0.0292,35.3172,69.0117,1.939,58.1026,57.0
33.31,67.6616,22.0831,0.0121,36.4463,67.9316,1.939,57.0045,57.0
68.74,68.5797,22.6618,0.0057,38.43,68.6517,1.8988,56.1044,57.0
0.0,69.5878,23.1,0.0342,35.6224,68.6517,1.939,56.7345,57.0
0.0,69.5878,23.7887,0.0368,36.5074,68.6517,1.939,57.5446,57.0
0.0,69.5878,24.0948,0.0358,36.5074,68.6517,1.943,57.5446,57.0
0.0,69.5878,24.7607,0.0345,37.3313,68.6517,1.943,58.1926,57.0
0.0,69.5878,24.9287,0.0345,37.8807,68.6517,1.939,58.1926,57.0
0.0,69.5878,25.717,0.0368,38.6741,68.6517,1.939,58.1926,57.0
0.0,69.5878,25.8737,0.0332,39.1319,68.6517,1.943,59.0927,57.0
0.0,69.5878,26.1143,0.0339,39.5286,68.6517,1.951,58.0126,57.0
0.0,70.4158,26.2948,0.0289,40.2,68.6517,1.955,57.0945,57.0
0.0,70.4158,26.801,0.0316,40.2,68.6517,1.955,56.3744,57.0
62.69,70.4158,27.0396,0.0298,41.1155,68.6517,1.9269,54.5563,57.0
50.09,71.3339,27.3702,0.0286,38.6741,68.6517,1.8988,54.5563,57.0
4.125,71.3339,27.382,0.0274,40.4746,68.6517,1.947,55.5464,57.0
42.29,70.3258,27.6215,0.0254,41.6038,67.9316,1.947,57.0945,57.0
72.455,71.0639,27.8522,0.0277,39.6202,68.9577,1.8828,58.1926,57.0
6.17,71.0639,27.9685,0.0258,41.146,68.9577,1.931,58.8227,57.0
36.405,70.0558,27.9097,0.0271,42.6414,67.8056,1.939,57.6346,57.0
72.84,71.0639,28.1365,0.0266,40.6578,69.1197,1.8788,58.2826,57.0
0.0,71.0639,28.3066,0.0252,41.8174,69.1197,1.935,57.3645,57.0
42.045,69.9478,28.42,0.026,43.5569,67.8596,1.939,57.3645,57.0
68.895,70.7759,28.42,0.0252,41.2681,69.0837,1.8788,57.3645,57.0
0.0,70.7759,28.13,0.0258,42.8855,69.0837,1.935,57.3645,57.0
49.33,69.2277,28.2499,0.0251,44.1367,67.8056,1.935,58.7327,57.0
65.145,70.2358,28.0738,0.0245,41.146,69.2457,1.8747,58.7327,57.0
0.0,69.1377,27.849,0.0245,42.9771,68.4897,1.931,58.7327,57.0
66.905,67.9496,27.7963,0.0251,44.1062,67.7336,1.9269,57.4545,57.0
63.71,68.6697,27.6262,0.0251,41.1766,69.2817,1.8868,54.9163,57.0
0.0,67.7516,27.1678,0.0245,43.5264,68.2916,1.943,56.0144,57.0
93.23,67.0315,26.8819,0.0239,44.4724,68.2916,1.9189,58.1926,57.0
40.53,68.0396,26.5255,0.0249,40.4746,69.3537,1.8828,54.9163,57.0
5.365,66.9415,26.1795,0.0255,43.0381,67.9676,1.9591,57.8326,57.0
94.995,66.9415,25.8113,0.0249,43.0381,67.9676,1.8868,55.5464,57.0
14.97,66.9415,25.8449,0.0249,41.2376,69.2457,1.9269,58.6427,57.0
18.61,66.2034,25.699,0.0252,43.618,67.9676,1.951,55.6364,57.0
100.0,66.2034,25.4624,0.024,42.3362,67.9676,1.8788,57.6346,57.0
7.065,66.9415,25.3097,0.0252,40.6578,69.0837,1.943,55.5464,57.0
39.385,65.6634,25.1903,0.0243,42.8245,67.8596,1.939,57.2745,57.0
100.0,65.6634,25.0317,0.0251,40.2305,68.8137,1.8667,58.8227,57.0
2.63,65.6634,24.9114,0.0239,40.2305,68.8137,1.943,55.3663,57.0
65.555,65.6634,24.6107,0.0239,41.97,67.6976,1.9269,57.1845,57.0
80.185,66.3834,24.4904,0.0248,38.9793,69.2097,1.8707,58.6427,57.0
13.38,65.6634,24.383,0.0243,40.7493,68.2556,1.943,56.1044,57.0
94.065,65.6634,24.2617,0.0239,40.7493,68.2556,1.8908,56.1044,57.0
17.52,65.6634,24.0883,0.0239,39.4065,69.0477,1.9189,58.6427,57.0
50.275,65.6634,23.966,0.0248,41.9395,67.8596,1.9269,57.5446,57.0
93.52,65.6634,23.9099,0.0228,39.4981,68.9217,1.8788,55.7264,57.0
14.675,65.6634,23.9099,0.0255,40.2,68.9217,1.939,55.7264,57.0
91.265,64.8353,23.6644,0.0229,41.8479,67.8596,1.8788,57.5446,57.0
59.33,66.2934,23.5402,0.0229,38.5215,69.4077,1.8667,59.0027,57.0
5.415,65.2853,23.6009,0.0237,41.2376,68.0036,1.935,56.0144,57.0
100.0,65.2853,23.6009,0.0222,40.5662,68.0036,1.8828,54.9163,57.0
16.7,66.2034,23.3505,0.0231,38.8572,69.3177,1.9149,57.5446,57.0
22.35,64.8353,23.3505,0.0237,42.3362,67.8596,1.935,58.6427,57.0
100.0,65.6634,23.3452,0.0237,40.5052,68.6877,1.8747,58.6427,57.0
0.0,65.6634,23.3452,0.0245,40.5052,68.6877,1.9269,54.7363,57.0
56.85,64.7453,23.2189,0.0237,43.5569,67.5356,1.943,56.1944,57.0
98.545,65.8434,23.3378,0.0251,41.085,68.9217,1.8828,57.7246,57.0
0.0,65.8434,23.3378,0.0236,42.1836,68.9217,1.9229,58.5527,57.0
92.3,64.8353,23.3378,0.0251,44.1367,67.8596,1.8788,56.5545,57.0
76.145,66.2034,23.4567,0.0239,41.2376,69.2457,1.8587,54.9163,57.0
0.0,65.4834,23.4567,0.0245,43.4959,68.3276,1.943,57.1845,57.0
100.0,65.4834,23.5756,0.0245,44.6555,68.3276,1.8707,57.1845,57.0
40.655,66.5635,23.5756,0.0248,41.6343,69.4437,1.8747,59.0027,57.0
8.965,65.2853,23.5756,0.0243,44.8386,67.9676,1.9269,56.1044,57.0
100.0,65.2853,23.5756,0.024,43.8621,67.9676,1.8707,55.0963,57.0
4.42,66.2034,23.5756,0.0249,42.3972,69.0837,1.9229,56.1044,57.0
43.45,64.7453,23.5756,0.0242,45.2354,67.6616,1.943,57.3645,57.0
100.0,65.8434,23.6945,0.0239,43.0381,68.8137,1.8788,57.3645,57.0
0.015,65.8434,23.6945,0.0229,43.74,68.8137,1.9269,58.7327,57.0
81.255,64.7453,23.7479,0.0236,46.1204,67.6976,1.9229,56.4644,57.0
81.255,66.1134,23.7479,0.024,43.4043,69.2817,1.8587,56.4644,57.0
0.0,65.2853,23.7341,0.0225,45.6931,68.2916,1.931,55.4563,57.0
100.0,65.2853,23.7341,0.0236,46.7613,68.2916,1.8908,55.4563,57.0
42.14,66.1134,23.8516,0.0211,43.8316,69.4437,1.8667,55.4563,57.0
9.29,64.7453,23.8516,0.0207,46.9749,68.0036,1.9591,55.4563,57.0
100.0,64.7453,23.7185,0.0207,46.4256,68.0036,1.8747,55.4563,57.0
11.505,65.8434,23.8349,0.0242,45.2049,69.0837,1.9189,56.0144,57.0
24.57,64.8353,23.8349,0.0207,48.104,68.0036,1.943,56.7345,57.0
69.635,64.8353,23.969,0.0252,46.9749,68.0036,1.8988,55.7264,57.0
14.175,65.6634,24.1031,0.0295,46.9749,68.9217,1.9269,55.7264,57.0
14.175,65.6634,24.1701,0.028,48.6228,68.9217,1.947,55.7264,57.0
53.03,64.8353,24.1701,0.0275,49.2027,67.9676,1.951,55.7264,57.0
29.53,66.2034,24.1701,0.0262,47.0054,69.3537,1.8908,55.7264,57.0
0.0,65.3933,24.2215,0.0448,48.1345,68.3636,1.951,55.7264,57.0
11.11,65.3933,24.2215,0.0329,49.1416,68.3636,1.9631,56.8245,57.0
63.06,65.3933,24.1701,0.017,48.5313,68.3636,1.9229,58.2826,57.0
0.0,65.3933,24.289,0.0315,47.8294,68.3636,1.955,57.3645,57.0
0.0,65.3933,24.289,0.0294,48.7144,68.3636,1.9671,57.3645,57.0
0.0,65.3933,24.2215,0.0345,49.2942,69.4077,1.9711,57.3645,57.0
0.0,66.2034,24.289,0.0306,49.2942,69.4077,1.9711,58.1026,57.0
0.0,66.2034,24.289,0.031,48.7449,69.4077,1.9791,58.1026,57.0
0.0,66.2034,24.4241,0.0327,48.7449,70.1458,1.9791,58.1026,57.0
0.0,67.5716,24.5592,0.0379,48.7449,70.1458,1.9671,56.1044,57.0
0.0,67.5716,25.0202,0.0298,48.7449,71.1539,1.9791,56.1044,57.0
0.0,67.5716,25.2924,0.0056,45.9373,71.892,1.9751,56.1044,57.0
0.0,66.8515,25.5645,0.032,52.2849,69.5518,1.9791,56.1044,57.0
0.0,66.8515,25.4372,0.032,50.1792,69.5518,1.9671,56.1044,57.0
0.0,66.8515,25.3021,0.0324,50.1792,68.6157,1.9711,56.1044,57.0
0.0,66.8515,25.4284,0.032,51.4609,68.6157,1.9751,56.1044,57.0
0.0,66.8515,25.5645,0.0277,51.4609,68.6157,1.9791,56.1044,57.0
0.0,66.8515,25.5645,0.0298,53.0479,68.6157,1.9872,56.1044,57.0
0.0,66.8515,25.9047,0.0327,53.0479,68.6157,1.9831,57.9226,57.0
0.0,66.8515,26.0407,0.032,53.8718,67.8056,1.9751,57.9226,57.0
5.755,67.8596,26.1715,0.0274,54.4211,67.8056,1.9751,57.1845,57.0
9.055,67.8596,26.3771,0.0286,55.001,67.8056,1.9872,57.1845,57.0
9.055,68.5797,26.7882,0.0315,55.001,67.8056,1.9831,57.1845,57.0
9.055,68.5797,27.1304,0.0326,54.0854,67.8056,1.9872,57.1845,57.0
9.055,69.4978,27.6055,0.0312,54.0854,67.8056,1.9872,57.1845,57.0
9.055,69.4978,28.1588,0.032,54.0854,67.8056,1.9872,57.1845,57.0
9.055,69.4978,28.3415,0.0315,54.0854,67.8056,1.9791,57.1845,57.0
9.945,69.4978,28.4766,0.0321,55.123,67.8056,1.9791,57.1845,57.0
58.82,69.4978,28.3271,0.0283,54.4822,67.8056,1.955,57.1845,57.0
58.82,69.4978,28.5282,0.026,52.6511,68.6517,1.939,57.1845,57.0
