HeatOutputPercent,MixedAirTemp,OutdoorAirEnthalpyReference,SpacePressSetpoint,SpacePressActive,SpaceRelativeHumidityActive,SpaceTemp,SpaceTempSetpointActive,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint
95.23,66.6715,20.4496,0.025,0.0349,16.6263,69.1197,61.0282,2.2842,58.3726,58.0
53.9,66.6715,20.4496,0.025,0.0329,17.6029,67.6616,61.0282,2.3806,57.0045,58.0
41.895,66.6715,20.5512,0.025,0.0315,15.9855,69.4077,61.0282,2.3364,57.0045,58.0
100.0,65.2853,20.6527,0.025,0.0352,17.4808,68.1656,61.0282,2.3043,59.1827,58.0
13.535,66.2034,20.673,0.025,0.0344,16.9315,68.1656,61.0282,2.3846,59.1827,58.0
93.885,66.2034,20.4293,0.025,0.0352,16.9315,69.0837,61.0282,2.2882,56.3744,58.0
51.285,64.4753,20.3654,0.025,0.0352,20.2579,67.3735,61.0282,2.3886,57.7246,58.0
58.605,65.2853,20.1946,0.025,0.0324,18.3658,69.4437,61.0282,2.3163,59.8308,58.0
100.0,63.1971,19.9891,0.025,0.033,21.4786,67.8596,61.0282,2.3404,56.8245,58.0
19.94,64.1152,19.7202,0.025,0.0342,21.4786,68.6157,61.0282,2.3886,57.5446,58.0
88.145,64.1152,19.4465,0.025,0.0362,20.3189,68.6157,61.0282,2.2882,57.5446,58.0
81.025,62.5491,18.9423,0.025,0.0347,22.089,67.3375,61.0282,2.4047,58.5527,58.0
44.765,64.4753,18.8319,0.025,0.0347,17.786,69.7498,61.0282,2.3404,57.5446,58.0
100.0,62.7471,18.6662,0.025,0.0326,20.2884,67.9316,61.0282,2.3043,59.4527,58.0
35.245,63.4671,18.65,0.025,0.0353,19.0372,67.9316,61.0282,2.3846,56.8245,58.0
100.0,63.4671,18.5195,0.025,0.0353,19.0372,68.8497,61.0282,2.3163,59.0927,58.0
59.06,62.099,18.4417,0.025,0.0353,22.15,67.2655,61.0282,2.3966,56.8245,58.0
42.065,63.1071,18.2149,0.025,0.0349,19.7696,69.1197,61.0282,2.3444,57.4545,58.0
100.0,62.279,18.2772,0.025,0.0349,20.7767,69.1197,61.0282,2.3083,58.8227,58.0
14.26,62.279,18.1041,0.025,0.0329,21.7838,68.2016,61.0282,2.3966,58.8227,58.0
100.0,62.279,17.9888,0.025,0.0358,20.5936,68.9217,61.0282,2.3204,58.8227,58.0
63.53,61.4689,17.7004,0.025,0.0358,22.7909,67.6976,61.0282,2.3926,57.3645,58.0
30.065,62.6571,17.5506,0.025,0.0353,20.441,69.4798,61.0282,2.3485,57.3645,58.0
100.0,61.829,17.3179,0.025,0.0353,21.4786,68.4897,61.0282,2.3043,57.3645,58.0
28.17,61.829,17.1433,0.025,0.0353,22.089,68.4897,61.0282,2.3926,57.3645,58.0
71.235,61.829,16.8688,0.025,0.033,20.4715,69.2457,61.0282,2.2923,57.3645,58.0
100.0,60.8209,16.8842,0.025,0.0356,22.6383,67.8596,61.0282,2.3123,57.3645,58.0
17.96,61.4689,16.5292,0.025,0.0356,22.6383,67.8596,61.0282,2.3966,58.6427,58.0
100.0,61.4689,16.6003,0.025,0.0356,21.1429,68.8137,61.0282,2.3244,57.7246,58.0
65.925,60.7309,16.481,0.025,0.0356,23.7064,67.3735,61.0282,2.3886,57.7246,58.0
50.905,62.279,16.3021,0.025,0.0361,19.9527,69.5158,61.0282,2.3485,57.7246,58.0
100.0,61.0009,16.0098,0.025,0.0335,22.3941,68.0576,61.0282,2.3003,56.9145,58.0
27.91,61.829,16.0098,0.025,0.0356,21.6007,68.0576,61.0282,2.3846,56.9145,58.0
96.36,61.829,15.8935,0.025,0.0356,20.8072,69.1197,61.0282,2.3244,56.9145,58.0
86.82,60.1008,15.7722,0.025,0.0371,23.6453,67.1035,61.0282,2.3645,56.9145,58.0
29.135,61.829,15.7132,0.025,0.0356,20.3189,69.2457,61.0282,2.3806,56.9145,58.0
100.0,60.8209,15.5909,0.025,0.0356,20.7462,69.2457,61.0282,2.3244,56.9145,58.0
28.055,60.8209,15.5905,0.025,0.0327,21.3565,67.9676,61.0282,2.4006,56.9145,58.0
74.7,61.829,15.5905,0.025,0.0339,19.3119,69.5158,61.0282,2.3083,56.9145,58.0
100.0,60.5509,15.4673,0.025,0.0359,20.9598,68.4536,61.0282,2.3043,57.7246,58.0
32.66,61.559,15.527,0.025,0.0359,20.441,68.4536,61.0282,2.3926,56.3744,58.0
85.16,61.559,15.4028,0.025,0.0359,18.6405,69.2817,61.0282,2.2963,57.0945,58.0
100.0,60.5509,15.344,0.025,0.0355,21.0514,67.3735,61.0282,2.3244,57.0945,58.0
38.615,62.279,15.2208,0.025,0.0355,18.2743,69.2817,61.0282,2.3766,56.3744,58.0
100.0,61.0009,15.2208,0.025,0.0336,19.2813,68.4176,61.0282,2.3043,56.3744,58.0
64.175,61.0009,15.1543,0.025,0.0315,20.5326,67.6976,61.0282,2.4006,56.3744,58.0
54.41,62.099,15.2785,0.025,0.0356,17.8165,69.6778,61.0282,2.3123,56.3744,58.0
100.0,61.1989,15.2785,0.025,0.0356,20.2274,67.9676,61.0282,2.3123,56.3744,58.0
39.175,61.1989,15.4028,0.025,0.0356,21.1124,67.9676,61.0282,2.3966,58.0126,58.0
80.155,62.189,15.6512,0.025,0.0362,19.556,69.2817,61.0282,2.3123,57.2745,58.0
100.0,60.5509,15.7133,0.025,0.0356,22.3636,67.3015,61.0282,2.3163,57.2745,58.0
22.845,61.829,15.6512,0.025,0.0356,20.8988,68.6517,61.0282,2.3886,58.2826,58.0
100.0,61.829,15.5867,0.025,0.0356,20.8988,68.6517,61.0282,2.3244,57.4545,58.0
36.61,61.0909,15.4615,0.025,0.0356,22.6078,67.6616,61.0282,2.3886,58.6427,58.0
71.925,61.919,15.3363,0.025,0.0356,20.441,69.2457,61.0282,2.3244,57.0945,58.0
100.0,60.8209,15.2678,0.025,0.0345,21.9059,68.1656,61.0282,2.3043,57.0945,58.0
61.51,60.8209,15.4615,0.025,0.0332,22.6993,68.1656,61.0282,2.3966,57.0945,58.0
39.365,62.009,15.8376,0.025,0.0295,19.9222,69.3177,61.0282,2.3605,56.3744,58.0
100.0,60.9109,15.8986,0.025,0.037,22.5467,67.6976,61.0282,2.3123,58.2826,58.0
9.085,62.189,15.9577,0.025,0.0493,22.5467,68.4897,61.0282,2.3886,56.5545,58.0
95.75,62.189,15.9577,0.025,0.0443,20.8072,68.4897,61.0282,2.2963,56.5545,58.0
30.065,61.4689,15.9577,0.025,0.0449,22.5467,68.4897,61.0282,2.4127,58.4626,58.0
35.265,62.459,15.8354,0.025,0.0545,20.9903,69.7498,61.0282,2.3525,58.4626,58.0
23.71,62.459,15.9577,0.025,0.0553,24.4693,67.4095,61.0282,2.4047,59.2727,58.0
50.915,62.459,15.9577,0.025,0.0426,27.0938,69.2817,61.0282,2.3364,57.7246,58.0
98.6,62.459,16.08,0.025,0.0551,24.7135,67.5716,61.0282,2.3485,56.4644,58.0
0.0,63.9172,16.2068,0.025,0.0551,22.7298,68.3636,61.0282,2.4006,58.4626,58.0
100.0,63.9172,16.3856,0.025,0.0567,21.7227,68.3636,61.0282,2.3163,58.4626,58.0
16.885,63.9172,16.6302,0.025,0.0606,22.9129,67.5356,61.0282,2.4047,57.0045,58.0
15.605,65.8434,16.7917,0.025,0.0582,19.8612,69.8758,61.0282,2.3846,57.0045,58.0
0.0,64.8353,16.8842,0.025,0.0588,23.4622,68.1656,61.0282,2.4167,57.0045,58.0
50.82,64.8353,17.2208,0.025,0.044,21.3871,69.2817,61.0282,2.3966,59.6508,58.0
29.91,64.8353,17.1599,0.025,0.0464,22.7909,68.4176,61.0282,2.4127,59.6508,58.0
46.815,64.8353,17.3687,0.025,0.0545,20.7767,68.4176,61.0282,2.4127,58.9127,58.0
0.0,66.6715,17.2576,0.025,0.0484,16.5348,70.3438,61.0282,2.3966,57.7246,58.0
0.39,65.8434,17.2576,0.025,0.0603,22.9435,68.1656,61.0282,2.4047,56.9145,58.0
91.625,66.6715,17.3671,0.025,0.0545,14.7953,69.2817,61.0282,2.3043,56.1944,58.0
26.61,66.6715,17.5745,0.025,0.0545,15.3141,67.7696,61.0282,2.4006,56.1944,58.0
34.255,68.0396,17.7708,0.025,0.0594,13.5135,69.5518,61.0282,2.3444,56.1944,58.0
58.635,66.6715,18.0723,0.025,0.0545,15.0699,67.5356,61.0282,2.4047,56.1944,58.0
0.0,68.3096,18.3918,0.025,0.0478,12.6896,69.6058,61.0282,2.3886,56.1944,58.0
97.19,67.1215,18.4655,0.025,0.0478,14.368,67.8596,61.0282,2.3525,56.8245,58.0
0.0,68.0396,18.5196,0.025,0.0458,14.5817,67.8596,61.0282,2.3966,56.0144,58.0
84.415,68.0396,18.8755,0.025,0.0439,13.2999,69.2817,61.0282,2.3123,56.0144,58.0
0.0,68.0396,19.0716,0.025,0.0431,13.5746,68.1656,61.0282,2.4047,57.0945,58.0
83.475,68.0396,19.434,0.025,0.0478,12.6896,69.4437,61.0282,2.3163,59.0027,58.0
7.225,68.0396,19.5242,0.025,0.0501,14.3375,67.8956,61.0282,2.4127,59.0027,58.0
76.79,68.0396,19.3316,0.025,0.0384,12.7811,69.5158,61.0282,2.3123,59.0027,58.0
4.42,68.0396,19.6601,0.025,0.0507,14.5511,68.0576,61.0282,2.4087,57.3645,58.0
68.705,68.0396,19.9884,0.025,0.0497,12.9337,69.6778,61.0282,2.3043,59.4527,58.0
1.035,68.0396,20.1856,0.025,0.0477,14.8868,68.0036,61.0282,2.3926,57.8326,58.0
90.93,68.0396,19.8453,0.025,0.0344,13.8187,68.0036,61.0282,2.3003,57.0945,58.0
14.645,68.0396,19.7244,0.025,0.0406,14.2154,68.0036,61.0282,2.4047,57.9226,58.0
82.125,68.0396,20.0637,0.025,0.0397,12.7201,69.4437,61.0282,2.3163,59.8308,58.0
23.495,67.1215,20.1614,0.025,0.0461,15.192,67.6976,61.0282,2.3966,59.0027,58.0
55.605,68.6697,20.2102,0.025,0.0426,13.422,69.5158,61.0282,2.3123,56.7345,58.0
61.775,66.8515,19.9635,0.025,0.041,15.8634,67.3375,61.0282,2.4006,56.7345,58.0
13.195,68.0396,19.8402,0.025,0.0403,13.6661,69.0477,61.0282,2.3806,59.5608,58.0
100.0,66.5635,19.8402,0.025,0.0399,14.5511,67.9316,61.0282,2.3083,58.1926,58.0
7.955,66.5635,19.7168,0.025,0.0382,14.0629,67.9316,61.0282,2.3846,56.5545,58.0
93.95,66.5635,19.6982,0.025,0.0362,13.5441,68.9217,61.0282,2.3043,59.2727,58.0
47.31,65.4834,19.7244,0.025,0.0362,15.0699,67.8596,61.0282,2.3926,57.4545,58.0
33.635,66.3834,19.8453,0.025,0.0362,13.0253,69.4077,61.0282,2.3404,56.6445,58.0
100.0,64.7453,19.7221,0.025,0.0339,14.4291,68.4536,61.0282,2.3364,59.0027,58.0
35.12,64.7453,19.7221,0.025,0.0362,15.3141,68.4536,61.0282,2.3886,59.0027,58.0
59.995,64.7453,19.8898,0.025,0.0362,13.6051,69.4437,61.0282,2.3324,56.7345,58.0
100.0,63.4671,19.8405,0.025,0.0377,16.5348,67.2115,61.0282,2.3364,59.4527,58.0
23.065,64.8353,19.4461,0.025,0.0377,15.5582,68.9217,61.0282,2.3725,57.3645,58.0
100.0,63.7372,19.4112,0.025,0.0359,16.2906,68.9217,61.0282,2.3204,58.5527,58.0
39.735,63.7372,18.8545,0.025,0.0344,16.6568,68.0036,61.0282,2.3806,59.2727,58.0
72.59,64.3852,18.6145,0.025,0.0349,14.5817,69.4798,61.0282,2.3364,56.3744,58.0
100.0,63.0171,18.1664,0.025,0.0353,16.3517,67.8956,61.0282,2.3043,59.3627,58.0
25.47,63.0171,18.063,0.025,0.0353,15.8634,67.8956,61.0282,2.3806,57.4545,58.0
96.325,63.0171,17.8018,0.025,0.0358,15.3751,68.9577,61.0282,2.3003,59.0027,58.0
61.19,62.189,17.7925,0.025,0.0352,17.0536,67.3735,61.0282,2.4127,57.0945,58.0
59.52,63.7372,17.7153,0.025,0.0342,15.0699,69.6058,61.0282,2.3163,57.0945,58.0
100.0,61.649,17.5043,0.025,0.0361,17.4808,67.6616,61.0282,2.3163,59.0927,58.0
44.14,62.369,17.4132,0.025,0.0361,16.6568,67.6616,61.0282,2.4006,56.4644,58.0
80.63,62.369,17.4132,0.025,0.0342,15.8329,69.3537,61.0282,2.3244,57.5446,58.0
100.0,62.369,17.4996,0.025,0.0356,17.3587,67.9676,61.0282,2.3083,58.9127,58.0
28.27,62.369,17.4996,0.025,0.0356,16.7484,68.6517,61.0282,2.4006,58.9127,58.0
100.0,62.369,17.1742,0.025,0.0356,16.016,68.6517,61.0282,2.3284,58.9127,58.0
45.425,61.739,17.2576,0.025,0.0342,15.5887,67.8956,61.0282,2.4087,56.8245,58.0
70.005,62.7471,17.0908,0.025,0.0359,13.2084,69.2457,61.0282,2.3404,56.8245,58.0
100.0,61.4689,17.0295,0.025,0.0359,14.0323,68.3276,61.0282,2.3163,57.7246,58.0
50.875,61.4689,16.8713,0.025,0.0353,14.5206,68.3276,61.0282,2.3966,58.7327,58.0
54.73,62.189,16.7658,0.025,0.0358,12.8116,69.4798,61.0282,2.3284,59.3627,58.0
100.0,60.9109,16.6603,0.025,0.0365,13.8492,68.2556,61.0282,2.3123,59.3627,58.0
50.145,60.9109,16.5548,0.025,0.0365,14.1849,68.2556,61.0282,2.3966,59.3627,58.0
74.385,61.829,16.3965,0.025,0.0365,12.537,69.0837,61.0282,2.3324,59.3627,58.0
92.61,60.8209,16.291,0.025,0.0345,12.537,69.0837,61.0282,2.3083,58.5527,58.0
59.5,60.8209,15.9745,0.025,0.0345,13.5746,67.4995,61.0282,2.4047,58.5527,58.0
60.915,61.649,15.9958,0.025,0.0358,12.0182,69.4437,61.0282,2.3163,56.8245,58.0
100.0,60.1908,15.7828,0.025,0.0358,13.361,67.9676,61.0282,2.3123,57.5446,58.0
38.83,60.8209,15.6763,0.025,0.0352,13.1168,67.9676,61.0282,2.4127,57.5446,58.0
100.0,60.8209,15.5862,0.025,0.0358,12.4454,68.8497,61.0282,2.3123,59.3627,58.0
85.855,59.2727,15.3712,0.025,0.0329,14.307,67.2115,61.0282,2.3605,58.1926,58.0
40.755,60.7309,15.1677,0.025,0.0341,12.2318,69.1197,61.0282,2.3685,58.1926,58.0
100.0,60.7309,15.1677,0.025,0.0359,12.2318,69.1197,61.0282,2.3364,57.1845,58.0
59.395,59.6508,14.9508,0.025,0.0359,13.2084,67.8056,61.0282,2.4087,56.3744,58.0
54.245,60.7309,14.8423,0.025,0.0359,11.8351,69.2457,61.0282,2.3284,58.9127,58.0
100.0,59.6508,14.7404,0.025,0.0359,13.1168,68.1656,61.0282,2.3123,58.9127,58.0
45.975,59.6508,14.6309,0.025,0.0338,13.422,68.1656,61.0282,2.4047,58.2826,58.0
86.475,59.6508,14.4698,0.025,0.0342,12.0792,69.1197,61.0282,2.2963,58.2826,58.0
100.0,58.7327,14.3594,0.025,0.0364,13.6051,67.5356,61.0282,2.3284,58.2826,58.0
41.95,60.1908,14.1937,0.025,0.0364,12.0182,69.2817,61.0282,2.3725,58.2826,58.0
100.0,59.2727,14.1376,0.025,0.0359,12.4149,68.2916,61.0282,2.3123,58.2826,58.0
67.09,59.2727,13.9109,0.025,0.0359,13.5441,67.5356,61.0282,2.4087,58.2826,58.0
59.015,60.1008,13.7985,0.025,0.0359,11.8046,69.1197,61.0282,2.3204,58.2826,58.0
99.265,59.0927,13.5737,0.025,0.0368,12.3234,69.1197,61.0282,2.3404,58.2826,58.0
33.585,59.0927,13.4613,0.025,0.0301,12.6896,68.0576,61.0282,2.4127,58.2826,58.0
84.265,59.9208,13.4525,0.025,0.0327,12.2013,69.3537,61.0282,2.3043,58.2826,58.0
15.0,58.7327,13.2257,0.025,0.0352,15.9855,68.4536,61.0282,2.4167,58.2826,58.0
82.115,60.0108,13.1568,0.025,0.0258,17.1146,69.4798,61.0282,2.3204,58.2826,58.0
0.0,58.8227,13.1568,0.025,0.0341,17.8775,69.4798,61.0282,2.4207,57.3645,58.0
0.0,57.5446,13.0282,0.025,0.0278,17.8775,69.4798,61.0282,2.4207,58.1926,58.0
0.0,57.5446,12.9128,0.025,0.0303,16.2906,69.4798,61.0282,2.4207,58.1926,58.0
20.78,56.8245,12.7975,0.025,0.019,17.5419,68.0936,61.0282,2.4167,58.1926,58.0
100.0,58.4626,12.8385,0.025,0.0387,22.5467,68.0936,61.0282,2.3244,58.1926,58.0
45.315,59.7408,12.7221,0.025,0.0474,19.3119,68.0936,61.0282,2.4047,58.1926,58.0
40.08,61.0909,12.6058,0.025,0.0495,14.9479,69.4437,61.0282,2.3645,58.1926,58.0
100.0,61.0909,12.6448,0.025,0.0487,14.3985,68.5257,61.0282,2.3244,56.8245,58.0
58.215,61.0909,12.7621,0.025,0.0385,15.3446,67.3375,61.0282,2.4127,56.8245,58.0
31.84,62.189,12.9968,0.025,0.0344,13.3915,69.2457,61.0282,2.3605,56.8245,58.0
100.0,61.4689,13.1141,0.025,0.0481,14.5817,68.3276,61.0282,2.3404,56.8245,58.0
19.94,62.189,13.2901,0.025,0.0469,15.5277,68.3276,61.0282,2.4127,58.2826,58.0
74.71,63.8272,13.5248,0.025,0.0463,14.1544,69.4437,61.0282,2.3204,56.9145,58.0
62.38,62.459,13.7008,0.025,0.0582,16.7484,67.1035,61.0282,2.4207,58.9127,58.0
18.305,64.3852,13.9355,0.025,0.0582,14.6427,69.0117,61.0282,2.4127,56.5545,58.0
100.0,64.3852,14.4092,0.025,0.0481,15.3751,69.0117,61.0282,2.3244,58.1026,58.0
16.33,64.3852,14.6982,0.025,0.0596,16.6568,67.6616,61.0282,2.4087,58.1026,58.0
70.19,65.1953,15.2262,0.025,0.0487,14.8868,69.7498,61.0282,2.3244,59.0027,58.0
58.775,64.3852,15.34,0.025,0.0487,17.2977,67.3375,61.0282,2.4127,57.0945,58.0
10.52,65.6634,15.689,0.025,0.0504,16.2296,68.9217,61.0282,2.4047,56.1044,58.0
100.0,64.9253,15.7969,0.025,0.0437,17.2672,68.0576,61.0282,2.3284,58.1026,58.0
16.76,64.9253,16.4314,0.025,0.0429,17.5419,68.0576,61.0282,2.4127,59.6508,58.0
48.645,67.0315,16.6452,0.025,0.0574,16.2906,69.7138,61.0282,2.3605,59.6508,58.0
79.96,65.8434,17.0659,0.025,0.0585,19.2203,67.4995,61.0282,2.3645,59.6508,58.0
0.0,66.5635,17.1599,0.025,0.0596,18.3658,68.6157,61.0282,2.4006,58.3726,58.0
95.87,65.8434,17.789,0.025,0.0596,18.3658,68.6157,61.0282,2.3204,56.7345,58.0
13.855,65.8434,18.1321,0.025,0.058,19.8612,67.8596,61.0282,2.4127,56.7345,58.0
50.485,67.5716,18.2385,0.025,0.0466,17.7555,69.7138,61.0282,2.3364,56.7345,58.0
51.37,65.8434,18.4633,0.025,0.0472,20.6546,67.5356,61.0282,2.4127,58.2826,58.0
6.1,67.3915,18.7443,0.025,0.0472,18.4269,69.4077,61.0282,2.3645,58.2826,58.0
94.64,65.8434,19.0253,0.025,0.0629,21.1734,67.6616,61.0282,2.3605,56.6445,58.0
0.0,66.5635,19.2628,0.025,0.0475,20.3495,68.6157,61.0282,2.4006,59.2727,58.0
100.0,66.5635,19.5414,0.025,0.0385,20.6546,68.6157,61.0282,2.3364,56.6445,58.0
27.92,65.8434,19.8296,0.025,0.0545,21.9364,67.6976,61.0282,2.4047,56.6445,58.0
51.755,67.5716,19.8315,0.025,0.0535,18.8846,69.8038,61.0282,2.3123,58.3726,58.0
100.0,65.3933,19.94,0.025,0.0497,21.8448,67.6976,61.0282,2.3204,59.6508,58.0
12.97,66.3834,20.1579,0.025,0.0475,20.3495,68.8137,61.0282,2.4006,58.0126,58.0
97.635,66.3834,20.0484,0.025,0.0475,20.3495,68.8137,61.0282,2.3123,56.4644,58.0
60.73,66.3834,20.1026,0.025,0.046,22.7909,67.2655,61.0282,2.4047,56.4644,58.0
32.02,67.3915,20.2111,0.025,0.0432,19.8917,69.5158,61.0282,2.3565,58.8227,58.0
100.0,66.3834,20.3221,0.025,0.041,21.4176,68.4536,61.0282,2.3204,59.6508,58.0
61.74,65.1053,20.4316,0.025,0.0402,23.0045,67.6616,61.0282,2.3886,59.0027,58.0
34.85,66.5635,20.3221,0.025,0.041,20.6241,69.5158,61.0282,2.3806,56.6445,58.0
100.0,65.1053,20.2675,0.025,0.0385,22.2415,68.6157,61.0282,2.3204,56.6445,58.0
39.705,65.1053,20.0485,0.025,0.0376,24.1947,67.6976,61.0282,2.4127,58.2826,58.0
65.555,65.1053,19.9362,0.025,0.0376,22.1805,69.2817,61.0282,2.3163,59.7408,58.0
100.0,64.3852,19.7705,0.025,0.035,23.859,68.1656,61.0282,2.3244,58.0126,58.0
54.815,64.3852,19.5311,0.025,0.035,25.2017,67.4095,61.0282,2.4087,56.5545,58.0
53.135,65.1053,19.2501,0.025,0.0379,22.4857,69.5518,61.0282,2.3525,57.3645,58.0
100.0,64.0072,19.1615,0.025,0.037,24.0421,68.3276,61.0282,2.2963,59.6508,58.0
31.6,64.0072,19.027,0.025,0.0379,24.4388,68.3276,61.0282,2.3966,59.6508,58.0
82.655,64.7453,18.714,0.025,0.0353,22.974,69.0477,61.0282,2.3364,56.4644,58.0
100.0,63.3771,18.5977,0.025,0.0353,25.2323,67.6616,61.0282,2.3404,58.0126,58.0
45.795,63.3771,18.3068,0.025,0.0353,24.3778,67.6616,61.0282,2.3886,59.0027,58.0
82.16,64.4753,18.2768,0.025,0.0353,23.4928,69.0837,61.0282,2.3204,56.3744,58.0
100.0,63.1071,18.2449,0.025,0.0353,25.568,67.4995,61.0282,2.3444,57.0045,58.0
48.0,63.9172,18.1266,0.025,0.0339,24.3167,68.2916,61.0282,2.3966,59.7408,58.0
78.485,63.9172,18.0082,0.025,0.0339,23.4317,69.2457,61.0282,2.3123,58.1926,58.0
100.0,63.0171,18.032,0.025,0.0333,25.7816,67.5356,61.0282,2.3444,58.1926,58.0
43.905,63.8272,17.9127,0.025,0.031,24.4693,68.5617,61.0282,2.3886,59.4527,58.0
87.205,63.8272,17.7934,0.025,0.032,23.4317,68.5617,61.0282,2.3083,56.8245,58.0
100.0,63.0171,17.5548,0.025,0.0315,25.3848,67.8056,61.0282,2.3163,59.2727,58.0
50.13,63.0171,17.6337,0.025,0.0333,25.3848,67.8056,61.0282,2.3926,59.2727,58.0
82.9,64.0072,17.7127,0.025,0.0333,23.5843,69.2817,61.0282,2.3003,57.1845,58.0
100.0,62.9271,17.7127,0.025,0.0329,26.1173,67.8056,61.0282,2.3163,59.1827,58.0
28.035,64.0072,17.7127,0.025,0.0338,25.2933,69.0477,61.0282,2.4047,55.9244,58.0
100.0,64.0072,17.7305,0.025,0.0327,25.8426,69.0477,61.0282,2.3003,59.6508,58.0
93.535,62.9271,17.809,0.025,0.0335,28.7113,67.4635,61.0282,2.3565,57.8326,58.0
35.865,64.7453,17.809,0.025,0.0339,26.453,69.2457,61.0282,2.3926,56.3744,58.0
100.0,64.0072,17.8875,0.025,0.0352,27.2769,69.2457,61.0282,2.3083,59.6508,58.0
86.815,64.0072,17.8875,0.025,0.0352,28.8638,67.4995,61.0282,2.3565,58.6427,58.0
37.58,64.6553,17.9496,0.025,0.0361,26.1173,69.2817,61.0282,2.3525,56.4644,58.0
100.0,63.4671,18.0738,0.025,0.0361,27.4906,68.4536,61.0282,2.3123,59.4527,58.0
75.335,63.4671,18.4465,0.025,0.0339,29.3216,67.3375,61.0282,2.4006,58.8227,58.0
56.65,64.3852,18.5087,0.025,0.0355,26.2088,69.4077,61.0282,2.3525,56.3744,58.0
100.0,62.9271,18.5087,0.025,0.0355,27.8873,68.1656,61.0282,2.3123,58.9127,58.0
64.1,62.9271,18.4253,0.025,0.0355,28.4366,68.1656,61.0282,2.3886,56.0144,58.0
62.47,64.0072,18.4253,0.025,0.0355,25.7816,69.5158,61.0282,2.3083,58.9127,58.0
100.0,62.8371,18.3636,0.025,0.0349,27.9178,67.9316,61.0282,2.3123,57.7246,58.0
41.575,63.8272,18.2404,0.025,0.0349,27.1243,67.9316,61.0282,2.3926,57.7246,58.0
94.285,63.8272,18.1981,0.025,0.0349,25.8121,69.1197,61.0282,2.3083,59.1827,58.0
100.0,63.0171,18.0738,0.025,0.0349,27.7652,67.6616,61.0282,2.3364,56.8245,58.0
47.75,63.0171,17.9496,0.025,0.0342,26.7276,68.4897,61.0282,2.3685,59.0927,58.0
94.105,63.8272,17.8875,0.025,0.0349,25.9036,68.4897,61.0282,2.3163,56.4644,58.0
100.0,62.7471,17.8875,0.025,0.0349,28.5587,67.4635,61.0282,2.3123,59.2727,58.0
48.725,63.6472,17.7632,0.025,0.0355,26.7887,68.6517,61.0282,2.3605,57.4545,58.0
87.0,63.6472,17.8407,0.025,0.0345,26.0562,68.6517,61.0282,2.3043,58.3726,58.0
100.0,63.6472,17.8407,0.025,0.0352,28.1314,67.8956,61.0282,2.3204,58.3726,58.0
35.515,63.6472,17.9659,0.025,0.0358,27.3685,67.8956,61.0282,2.4047,56.4644,58.0
100.0,62.8371,18.0286,0.025,0.0373,29.108,67.2115,61.25,2.3565,55.9244,58.0
53.525,64.3852,18.1538,0.025,0.0364,26.3919,69.3537,61.25,2.3525,58.5527,58.0
100.0,63.3771,18.1538,0.025,0.0388,28.4976,67.9676,61.25,2.3244,58.5527,58.0
97.97,64.2052,18.279,0.025,0.0373,27.7042,68.7597,61.25,2.3163,56.1044,58.0
83.235,63.1071,18.279,0.025,0.0364,30.3592,67.2655,61.25,2.3485,58.1926,58.0
41.365,64.8353,18.5294,0.025,0.0428,27.6737,69.3177,61.25,2.3605,59.0927,58.0
94.925,64.8353,18.5294,0.025,0.0503,28.6197,69.3177,61.25,2.3123,56.7345,58.0
89.285,63.3771,18.5921,0.025,0.0561,31.702,67.4995,61.25,2.3324,58.1926,58.0
35.885,64.8353,18.7173,0.025,0.0585,30.2982,68.8137,61.25,2.3926,59.2727,58.0
96.395,64.8353,18.7173,0.025,0.0614,29.5352,68.8137,61.25,2.3123,56.4644,58.0
90.145,63.7372,18.7173,0.025,0.0504,32.4344,67.3375,61.25,2.3525,58.9127,58.0
11.2,65.4834,18.8017,0.025,0.0495,29.932,69.2457,61.25,2.3886,59.8308,58.0
100.0,65.4834,18.8017,0.025,0.0478,31.1221,69.2457,61.25,2.3204,58.5527,58.0
31.455,65.4834,18.8017,0.025,0.0492,32.9837,67.6976,61.25,2.4127,57.1845,58.0
40.19,66.5635,18.9279,0.025,0.0538,30.3897,69.7498,61.25,2.3846,56.0144,58.0
100.0,65.8434,19.1404,0.025,0.0619,34.357,67.8056,61.25,2.3324,57.9226,58.0
11.785,66.5635,19.2676,0.025,0.059,34.357,67.8056,61.25,2.3966,58.6427,58.0
87.905,67.3015,19.7128,0.025,0.0114,33.0447,69.2457,61.25,2.3284,60.0108,58.0
27.58,67.3015,20.0308,0.025,0.0571,36.5848,67.6616,61.25,2.4047,60.0108,58.0
28.765,68.7597,20.7304,0.025,0.058,34.2044,69.4077,61.25,2.3886,58.3726,58.0
69.225,67.6616,21.0484,0.025,0.0089,37.012,68.0576,61.25,2.3886,57.0945,58.0
45.01,68.7597,21.7676,0.025,0.0442,36.5848,68.0576,61.25,2.3886,59.1827,58.0
79.885,68.7597,22.0831,0.025,0.0495,36.5848,68.8497,61.25,2.3404,59.1827,58.0
36.57,68.7597,22.6618,0.025,0.0538,38.9346,67.7336,61.25,2.4127,56.8245,58.0
1.96,70.6859,23.1,0.025,0.058,36.4322,69.6058,61.25,2.4127,56.8245,58.0
52.345,69.2277,23.7887,0.025,0.0645,40.491,67.5716,61.25,2.4087,58.1926,58.0
